time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1233180000,1.15119,1.15804,1.14062,1.153,-8.725353821332049e+307,-1.1952063111694824e+308,-8.725353821332049e+307,NaN,NaN,NaN,-8.725353821332049e+307,-1.1952063111694824e+308,-8.725353821332049e+307,NaN,NaN,NaN,-8.725353821332049e+307,-1.1952063111694824e+308,-8.725353821332049e+307,NaN,NaN,NaN
1233266400,1.153,1.16597,1.15147,1.15947,1.039270865480359e+308,NaN,NaN,1.039270865480359e+308,NaN,NaN,1.039270865480359e+308,NaN,NaN,1.039270865480359e+308,NaN,NaN,1.039270865480359e+308,NaN,NaN,1.039270865480359e+308,NaN,NaN
1233525600,1.15947,1.16846,1.15766,1.16117,-1.3460807356574033e+308,7.373546197541334e+307,NaN,NaN,NaN,NaN,-1.3460807356574033e+308,7.373546197541334e+307,NaN,NaN,NaN,NaN,-1.3460807356574033e+308,7.373546197541334e+307,NaN,NaN,NaN,NaN
1233612000,1.16117,1.16684,1.14007,1.14199,NaN,-5.995920356545375e+307,NaN,NaN,NaN,NaN,NaN,-5.995920356545375e+307,NaN,NaN,NaN,NaN,NaN,-5.995920356545375e+307,NaN,NaN,NaN,NaN
1233698400,1.14199,1.16357,1.14107,1.15819,9.18427755181301e+307,9.109324062712025e+307,NaN,NaN,NaN,NaN,9.18427755181301e+307,9.109324062712025e+307,NaN,NaN,NaN,NaN,9.18427755181301e+307,9.109324062712025e+307,NaN,NaN,NaN,NaN
1233784800,1.15819,1.17196,1.15722,1.17032,-7.468346336724727e+307,-1.0850052956535011e+308,NaN,NaN,NaN,NaN,-7.468346336724727e+307,-1.0850052956535011e+308,NaN,NaN,NaN,NaN,-7.468346336724727e+307,-1.0850052956535011e+308,NaN,NaN,NaN,NaN
1233871200,1.17032,1.17444,1.15916,1.16358,1.134631265065552e+308,1.4053167225951117e+308,NaN,1.134631265065552e+308,NaN,NaN,1.134631265065552e+308,1.4053167225951117e+308,NaN,1.134631265065552e+308,NaN,NaN,1.134631265065552e+308,1.4053167225951117e+308,NaN,1.134631265065552e+308,NaN,NaN
1234130400,1.16358,1.16787,1.15016,1.16399,-1.3514514608712235e+308,NaN,-1.3514514608712235e+308,NaN,NaN,NaN,-1.3514514608712235e+308,NaN,-1.3514514608712235e+308,NaN,NaN,NaN,-1.3514514608712235e+308,NaN,-1.3514514608712235e+308,NaN,NaN,NaN
1234216800,1.16399,1.17814,1.15059,1.15637,NaN,-9.588443312959415e+307,NaN,NaN,NaN,NaN,NaN,-9.588443312959415e+307,NaN,NaN,NaN,NaN,NaN,-9.588443312959415e+307,NaN,NaN,NaN,NaN
1234303200,1.15637,1.16337,1.15124,1.1579,9.744641002350896e+307,7.797000372347971e+307,NaN,NaN,NaN,NaN,9.744641002350896e+307,7.797000372347971e+307,NaN,NaN,NaN,NaN,9.744641002350896e+307,7.797000372347971e+307,NaN,NaN,NaN,NaN
1234389600,1.1579,1.17151,1.15598,1.16297,-7.924015092318128e+307,-1.1845621503506123e+308,NaN,NaN,NaN,NaN,-7.924015092318128e+307,-1.1845621503506123e+308,NaN,NaN,NaN,NaN,-7.924015092318128e+307,-1.1845621503506123e+308,NaN,NaN,NaN,NaN
1234476000,1.16297,1.166,1.15611,1.16029,1.203858908415114e+308,NaN,NaN,1.203858908415114e+308,NaN,NaN,1.203858908415114e+308,NaN,NaN,1.203858908415114e+308,NaN,NaN,1.203858908415114e+308,NaN,NaN,1.203858908415114e+308,NaN,NaN
1234735200,1.16029,1.17061,1.15799,1.15948,NaN,7.307879533302252e+307,NaN,NaN,NaN,NaN,NaN,7.307879533302252e+307,NaN,NaN,NaN,NaN,NaN,7.307879533302252e+307,NaN,NaN,NaN,NaN
1234821600,1.15948,1.1778,1.15882,1.16922,-7.426926375442967e+307,-5.942522428559407e+307,NaN,NaN,NaN,NaN,-7.426926375442967e+307,-5.942522428559407e+307,NaN,NaN,NaN,NaN,-7.426926375442967e+307,-5.942522428559407e+307,NaN,NaN,NaN,NaN
1234908000,1.16922,1.18271,1.16514,1.1780599999999999,6.039327326101375e+307,9.028199064150203e+307,NaN,NaN,NaN,NaN,6.039327326101375e+307,9.028199064150203e+307,NaN,NaN,NaN,NaN,6.039327326101375e+307,9.028199064150203e+307,NaN,NaN,NaN,NaN
1234994400,1.1780599999999999,1.18004,1.17025,1.1734,-9.175270260918984e+307,-1.075342553122498e+308,-9.175270260918984e+307,NaN,NaN,NaN,-9.175270260918984e+307,-1.075342553122498e+308,-9.175270260918984e+307,NaN,NaN,NaN,-9.175270260918984e+307,-1.075342553122498e+308,-9.175270260918984e+307,NaN,NaN,NaN
1235080800,1.1734,1.18847,1.1461999999999999,1.15259,1.092860101760977e+308,1.3928013793803388e+308,NaN,1.092860101760977e+308,NaN,NaN,1.092860101760977e+308,1.3928013793803388e+308,NaN,1.092860101760977e+308,NaN,NaN,1.092860101760977e+308,1.3928013793803388e+308,NaN,1.092860101760977e+308,NaN,NaN
1235340000,1.15259,1.16971,1.14611,1.16848,-1.4154903967880379e+308,NaN,-1.4154903967880379e+308,NaN,NaN,NaN,-1.4154903967880379e+308,NaN,-1.4154903967880379e+308,NaN,NaN,NaN,-1.4154903967880379e+308,NaN,-1.4154903967880379e+308,NaN,NaN,NaN
1235426400,1.16848,1.17131,1.15331,1.15995,NaN,-9.503051417290888e+307,NaN,NaN,NaN,NaN,NaN,-9.503051417290888e+307,NaN,NaN,NaN,NaN,NaN,-9.503051417290888e+307,NaN,NaN,NaN,NaN
1235512800,1.15995,1.17429,1.15488,1.16978,9.65785805535517e+307,7.727562548022188e+307,NaN,NaN,NaN,NaN,9.65785805535517e+307,7.727562548022188e+307,NaN,NaN,NaN,NaN,9.65785805535517e+307,7.727562548022188e+307,NaN,NaN,NaN,NaN
1235599200,1.16978,1.17289,1.15961,1.16403,-7.853446111728279e+307,-1.1740127833413803e+308,NaN,NaN,NaN,NaN,-7.853446111728279e+307,-1.1740127833413803e+308,NaN,NaN,NaN,NaN,-7.853446111728279e+307,-1.1740127833413803e+308,NaN,NaN,NaN,NaN
1235685600,1.16403,1.1760599999999999,1.1613,1.16984,1.193137690074273e+308,NaN,NaN,1.193137690074273e+308,NaN,NaN,1.193137690074273e+308,NaN,NaN,1.193137690074273e+308,NaN,NaN,1.193137690074273e+308,NaN,NaN,1.193137690074273e+308,NaN,NaN
1235944800,1.16984,1.17961,1.16984,1.1755,NaN,7.242797677332735e+307,NaN,NaN,NaN,NaN,NaN,7.242797677332735e+307,NaN,NaN,NaN,NaN,NaN,7.242797677332735e+307,NaN,NaN,NaN,NaN
1236031200,1.1755,1.1788399999999999,1.16831,1.17566,-7.360784322818792e+307,-5.889600047035642e+307,NaN,NaN,NaN,NaN,-7.360784322818792e+307,-5.889600047035642e+307,NaN,NaN,NaN,NaN,-7.360784322818792e+307,-5.889600047035642e+307,NaN,NaN,NaN,NaN
1236117600,1.17566,1.18485,1.16707,1.16746,5.985542828231782e+307,8.94779654130078e+307,NaN,NaN,NaN,NaN,5.985542828231782e+307,8.94779654130078e+307,NaN,NaN,NaN,NaN,5.985542828231782e+307,8.94779654130078e+307,NaN,NaN,NaN,NaN
1236204000,1.16746,1.18102,1.16452,1.1707,-9.093557964639141e+307,-1.0657658641744538e+308,-9.093557964639141e+307,NaN,NaN,NaN,-9.093557964639141e+307,-1.0657658641744538e+308,-9.093557964639141e+307,NaN,NaN,NaN,-9.093557964639141e+307,-1.0657658641744538e+308,-9.093557964639141e+307,NaN,NaN,NaN
1236290400,1.1707,1.1717,1.14849,1.15959,1.0831274066045328e+308,1.3803974941830115e+308,NaN,1.0831274066045328e+308,NaN,NaN,1.0831274066045328e+308,1.3803974941830115e+308,NaN,1.0831274066045328e+308,NaN,NaN,1.0831274066045328e+308,1.3803974941830115e+308,NaN,1.0831274066045328e+308,NaN,NaN
1236546000,1.15959,1.1682,1.15326,1.15814,-1.4028844497810846e+308,NaN,-1.4028844497810846e+308,NaN,NaN,NaN,-1.4028844497810846e+308,NaN,-1.4028844497810846e+308,NaN,NaN,NaN,-1.4028844497810846e+308,NaN,-1.4028844497810846e+308,NaN,NaN,NaN
1236632400,1.15814,1.16502,1.14326,1.16059,NaN,-9.41841999708306e+307,NaN,NaN,NaN,NaN,NaN,-9.41841999708306e+307,NaN,NaN,NaN,NaN,NaN,-9.41841999708306e+307,NaN,NaN,NaN,NaN
1236718800,1.16059,1.16763,1.1520299999999999,1.15292,9.571847972119888e+307,7.658743116824121e+307,NaN,NaN,NaN,NaN,9.571847972119888e+307,7.658743116824121e+307,NaN,NaN,NaN,NaN,9.571847972119888e+307,7.658743116824121e+307,NaN,NaN,NaN,NaN
1236805200,1.15292,1.1968,1.14944,1.18457,-7.783505598015816e+307,-1.1635573659356044e+308,NaN,NaN,NaN,NaN,-7.783505598015816e+307,-1.1635573659356044e+308,NaN,NaN,NaN,NaN,-7.783505598015816e+307,-1.1635573659356044e+308,NaN,NaN,NaN,NaN
1236891600,1.18457,1.19343,1.18351,1.187,1.1825119517950129e+308,NaN,NaN,1.1825119517950129e+308,NaN,NaN,1.1825119517950129e+308,NaN,NaN,1.1825119517950129e+308,NaN,NaN,1.1825119517950129e+308,NaN,NaN,1.1825119517950129e+308,NaN,NaN
1237150800,1.187,1.1912,1.18039,1.18467,NaN,7.178295421499904e+307,NaN,NaN,NaN,NaN,NaN,7.178295421499904e+307,NaN,NaN,NaN,NaN,NaN,7.178295421499904e+307,NaN,NaN,NaN,NaN
1237237200,1.18467,1.19019,1.18125,1.18192,-7.295231312135269e+307,-5.83714897689518e+307,NaN,NaN,NaN,NaN,-7.295231312135269e+307,-5.83714897689518e+307,NaN,NaN,NaN,NaN,-7.295231312135269e+307,-5.83714897689518e+307,NaN,NaN,NaN,NaN
1237323600,1.18192,1.18319,1.13794,1.141,5.932237319503671e+307,8.868110060004553e+307,NaN,NaN,NaN,NaN,5.932237319503671e+307,8.868110060004553e+307,NaN,NaN,NaN,NaN,5.932237319503671e+307,8.868110060004553e+307,NaN,NaN,NaN,NaN
1237410000,1.141,1.14573,1.11583,1.12354,-9.012573374374861e+307,-1.0562744624411118e+308,-9.012573374374861e+307,NaN,NaN,NaN,-9.012573374374861e+307,-1.0562744624411118e+308,-9.012573374374861e+307,NaN,NaN,NaN,-9.012573374374861e+307,-1.0562744624411118e+308,-9.012573374374861e+307,NaN,NaN,NaN
1237496400,1.12354,1.12977,1.1169499999999999,1.12912,1.0734813880088445e+308,1.368104074390346e+308,NaN,1.0734813880088445e+308,NaN,NaN,1.0734813880088445e+308,1.368104074390346e+308,NaN,1.0734813880088445e+308,NaN,NaN,1.0734813880088445e+308,1.368104074390346e+308,NaN,1.0734813880088445e+308,NaN,NaN
1237755600,1.12912,1.1342,1.11707,1.12466,-1.3903907676826765e+308,NaN,-1.3903907676826765e+308,NaN,NaN,NaN,-1.3903907676826765e+308,NaN,-1.3903907676826765e+308,NaN,NaN,NaN,-1.3903907676826765e+308,NaN,-1.3903907676826765e+308,NaN,NaN,NaN
1237842000,1.12466,1.13249,1.12085,1.13191,NaN,-9.334542279762005e+307,NaN,NaN,NaN,NaN,NaN,-9.334542279762005e+307,NaN,NaN,NaN,NaN,NaN,-9.334542279762005e+307,NaN,NaN,NaN,NaN
1237928400,1.13191,1.13281,1.11691,1.12123,9.486603869744515e+307,7.590536571523899e+307,NaN,NaN,NaN,NaN,9.486603869744515e+307,7.590536571523899e+307,NaN,NaN,NaN,NaN,9.486603869744515e+307,7.590536571523899e+307,NaN,NaN,NaN,NaN
1238014800,1.12123,1.12882,1.11814,1.12689,-7.714187954236986e+307,-1.1531950614453601e+308,NaN,NaN,NaN,NaN,-7.714187954236986e+307,-1.1531950614453601e+308,NaN,NaN,NaN,NaN,-7.714187954236986e+307,-1.1531950614453601e+308,NaN,NaN,NaN,NaN
1238101200,1.12689,1.14798,1.12232,1.14338,1.1719808432595953e+308,NaN,NaN,1.1719808432595953e+308,NaN,NaN,1.1719808432595953e+308,NaN,NaN,1.1719808432595953e+308,NaN,NaN,1.1719808432595953e+308,NaN,NaN,1.1719808432595953e+308,NaN,NaN
1238360400,1.14338,1.1549,1.14338,1.14838,NaN,7.114367604053021e+307,NaN,NaN,NaN,NaN,NaN,7.114367604053021e+307,NaN,NaN,NaN,NaN,NaN,7.114367604053021e+307,NaN,NaN,NaN,NaN
1238446800,1.14838,1.15151,1.13572,1.13936,-7.230262097555701e+307,-5.78516502077552e+307,NaN,NaN,NaN,NaN,-7.230262097555701e+307,-5.78516502077552e+307,NaN,NaN,NaN,NaN,-7.230262097555701e+307,-5.78516502077552e+307,NaN,NaN,NaN,NaN
1238533200,1.13936,1.15058,1.13689,1.14521,5.879406534178655e+307,8.789133243403105e+307,NaN,NaN,NaN,NaN,5.879406534178655e+307,8.789133243403105e+307,NaN,NaN,NaN,NaN,5.879406534178655e+307,8.789133243403105e+307,NaN,NaN,NaN,NaN
1238619600,1.14521,1.1487,1.13069,1.13374,-8.932310009387402e+307,-1.046867588379271e+308,-8.932310009387402e+307,NaN,NaN,NaN,-8.932310009387402e+307,-1.046867588379271e+308,-8.932310009387402e+307,NaN,NaN,NaN,-8.932310009387402e+307,-1.046867588379271e+308,-8.932310009387402e+307,NaN,NaN,NaN
1238706000,1.13374,1.13903,1.12965,1.13092,1.0639212740575975e+308,1.3559201362294829e+308,NaN,1.0639212740575975e+308,NaN,NaN,1.0639212740575975e+308,1.3559201362294829e+308,NaN,1.0639212740575975e+308,NaN,NaN,1.0639212740575975e+308,1.3559201362294829e+308,NaN,1.0639212740575975e+308,NaN,NaN
1238965200,1.13092,1.14069,1.12407,1.13615,-1.378008350694094e+308,NaN,-1.378008350694094e+308,NaN,NaN,NaN,-1.378008350694094e+308,NaN,-1.378008350694094e+308,NaN,NaN,NaN,-1.378008350694094e+308,NaN,-1.378008350694094e+308,NaN,NaN,NaN
1239051600,1.13615,1.1483,1.1346,1.14231,NaN,-9.251411553068377e+307,NaN,NaN,NaN,NaN,NaN,-9.251411553068377e+307,NaN,NaN,NaN,NaN,NaN,-9.251411553068377e+307,NaN,NaN,NaN,NaN
1239138000,1.14231,1.15182,1.14145,1.14666,9.402118926625642e+307,7.522937453937448e+307,NaN,NaN,NaN,NaN,9.402118926625642e+307,7.522937453937448e+307,NaN,NaN,NaN,NaN,9.402118926625642e+307,7.522937453937448e+307,NaN,NaN,NaN,NaN
1239224400,1.14666,1.16041,1.1427,1.15588,-7.645487633292775e+307,-1.1429250406340238e+308,NaN,NaN,NaN,NaN,-7.645487633292775e+307,-1.1429250406340238e+308,NaN,NaN,NaN,NaN,-7.645487633292775e+307,-1.1429250406340238e+308,NaN,NaN,NaN,NaN
1239310800,1.15588,1.16229,1.15499,1.15499,1.1615435217229613e+308,NaN,NaN,1.1615435217229613e+308,NaN,NaN,1.1615435217229613e+308,NaN,NaN,1.1615435217229613e+308,NaN,NaN,1.1615435217229613e+308,NaN,NaN,1.1615435217229613e+308,NaN,NaN
1239570000,1.15499,1.16066,1.13036,1.13297,NaN,7.0510091092104e+307,NaN,NaN,NaN,NaN,NaN,7.0510091092104e+307,NaN,NaN,NaN,NaN,NaN,7.0510091092104e+307,NaN,NaN,NaN,NaN
1239656400,1.13297,1.14482,1.13208,1.13844,-7.165871479961271e+307,-5.733644018694646e+307,NaN,NaN,NaN,NaN,-7.165871479961271e+307,-5.733644018694646e+307,NaN,NaN,NaN,NaN,-7.165871479961271e+307,-5.733644018694646e+307,NaN,NaN,NaN,NaN
1239742800,1.13844,1.14872,1.13612,1.14244,5.827046244507763e+307,8.710859771428446e+307,NaN,NaN,NaN,NaN,5.827046244507763e+307,8.710859771428446e+307,NaN,NaN,NaN,NaN,5.827046244507763e+307,8.710859771428446e+307,NaN,NaN,NaN,NaN
1239829200,1.14244,1.15204,1.13988,1.14629,-8.852761446653584e+307,-1.0375444892100003e+308,-8.852761446653584e+307,NaN,NaN,NaN,-8.852761446653584e+307,-1.0375444892100003e+308,-8.852761446653584e+307,NaN,NaN,NaN,-8.852761446653584e+307,-1.0375444892100003e+308,-8.852761446653584e+307,NaN,NaN,NaN
1239915600,1.14629,1.1688399999999999,1.14566,1.16711,1.0544462997089384e+308,1.3438447046887572e+308,NaN,1.0544462997089384e+308,NaN,NaN,1.0544462997089384e+308,1.3438447046887572e+308,NaN,1.0544462997089384e+308,NaN,NaN,1.0544462997089384e+308,1.3438447046887572e+308,NaN,1.0544462997089384e+308,NaN,NaN
1240174800,1.16711,1.17419,1.16449,1.16866,-1.3657362079205318e+308,NaN,-1.3657362079205318e+308,NaN,NaN,NaN,-1.3657362079205318e+308,NaN,-1.3657362079205318e+308,NaN,NaN,NaN,-1.3657362079205318e+308,NaN,-1.3657362079205318e+308,NaN,NaN,NaN
1240261200,1.16866,1.17187,1.16356,1.16721,NaN,-9.169021164520264e+307,NaN,NaN,NaN,NaN,NaN,-9.169021164520264e+307,NaN,NaN,NaN,NaN,NaN,-9.169021164520264e+307,NaN,NaN,NaN,NaN
1240347600,1.16721,1.17214,1.1597,1.16342,9.318386381911059e+307,7.455940354489691e+307,NaN,NaN,NaN,NaN,9.318386381911059e+307,7.455940354489691e+307,NaN,NaN,NaN,NaN,9.318386381911059e+307,7.455940354489691e+307,NaN,NaN,NaN,NaN
1240434000,1.16342,1.16749,1.15013,1.15028,-7.577399137485031e+307,-1.1327464816499115e+308,NaN,NaN,NaN,NaN,-7.577399137485031e+307,-1.1327464816499115e+308,NaN,NaN,NaN,NaN,-7.577399137485031e+307,-1.1327464816499115e+308,NaN,NaN,NaN,NaN
1240520400,1.15028,1.15261,1.135,1.13947,1.1511991519452961e+308,1.3492065083664587e+308,NaN,1.1511991519452961e+308,NaN,NaN,1.1511991519452961e+308,1.3492065083664587e+308,NaN,1.1511991519452961e+308,NaN,NaN,1.1511991519452961e+308,1.3492065083664587e+308,NaN,1.1511991519452961e+308,NaN,NaN
1240779600,1.13947,1.16039,1.13592,1.15553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1240866000,1.15553,1.15968,1.14191,1.14263,-7.102054306535009e+307,-9.728453771910404e+307,NaN,NaN,NaN,NaN,-7.102054306535009e+307,-9.728453771910404e+307,NaN,NaN,NaN,NaN,-7.102054306535009e+307,-9.728453771910404e+307,NaN,NaN,NaN,NaN
1240952400,1.14263,1.1446399999999999,1.13013,1.13611,5.775152260393131e+307,7.910852179668771e+307,NaN,5.775152260393131e+307,NaN,NaN,5.775152260393131e+307,7.910852179668771e+307,NaN,5.775152260393131e+307,NaN,NaN,5.775152260393131e+307,7.910852179668771e+307,NaN,5.775152260393131e+307,NaN,NaN
1241038800,1.13611,1.14329,1.12709,1.1403699999999999,-8.77392132035181e+307,-1.201859128067777e+308,-8.77392132035181e+307,NaN,NaN,NaN,-8.77392132035181e+307,-1.201859128067777e+308,-8.77392132035181e+307,NaN,NaN,NaN,-8.77392132035181e+307,-1.201859128067777e+308,-8.77392132035181e+307,NaN,NaN,NaN
1241125200,1.1403699999999999,1.14156,1.13343,1.13614,1.0450557067342553e+308,NaN,NaN,1.0450557067342553e+308,NaN,NaN,1.0450557067342553e+308,NaN,NaN,1.0450557067342553e+308,NaN,NaN,1.0450557067342553e+308,NaN,NaN,1.0450557067342553e+308,NaN,NaN
1241384400,1.13614,1.14205,1.12527,1.1262,-1.3535733572918097e+308,7.414589197636741e+307,NaN,NaN,NaN,NaN,-1.3535733572918097e+308,7.414589197636741e+307,NaN,NaN,NaN,NaN,-1.3535733572918097e+308,7.414589197636741e+307,NaN,NaN,NaN,NaN
1241470800,1.1262,1.1360999999999999,1.12449,1.13209,NaN,-6.029295147069888e+307,NaN,NaN,NaN,NaN,NaN,-6.029295147069888e+307,NaN,NaN,NaN,NaN,NaN,-6.029295147069888e+307,NaN,NaN,NaN,NaN
1241557200,1.13209,1.13864,1.12854,1.13104,9.235399534958772e+307,9.160028836013598e+307,NaN,NaN,NaN,NaN,9.235399534958772e+307,9.160028836013598e+307,NaN,NaN,NaN,NaN,9.235399534958772e+307,9.160028836013598e+307,NaN,NaN,NaN,NaN
1241643600,1.13104,1.14224,1.12532,1.13014,-7.509917018076509e+307,-1.0910447061705027e+308,NaN,NaN,NaN,NaN,-7.509917018076509e+307,-1.0910447061705027e+308,NaN,NaN,NaN,NaN,-7.509917018076509e+307,-1.0910447061705027e+308,NaN,NaN,NaN,NaN
1241730000,1.13014,1.13365,1.10574,1.10643,1.1409469061251893e+308,1.4131390665303525e+308,NaN,1.1409469061251893e+308,NaN,NaN,1.1409469061251893e+308,1.4131390665303525e+308,NaN,1.1409469061251893e+308,NaN,NaN,1.1409469061251893e+308,1.4131390665303525e+308,NaN,1.1409469061251893e+308,NaN,NaN
1241989200,1.10643,1.11064,1.10205,1.10923,-1.3589739773038125e+308,NaN,-1.3589739773038125e+308,NaN,NaN,NaN,-1.3589739773038125e+308,NaN,-1.3589739773038125e+308,NaN,NaN,NaN,-1.3589739773038125e+308,NaN,-1.3589739773038125e+308,NaN,NaN,NaN
1242075600,1.10923,1.11055,1.10039,1.10541,NaN,-9.641814983694978e+307,NaN,NaN,NaN,NaN,NaN,-9.641814983694978e+307,NaN,NaN,NaN,NaN,NaN,-9.641814983694978e+307,NaN,NaN,NaN,NaN
1242162000,1.10541,1.11,1.09776,1.10711,9.79888210844479e+307,7.840400424161967e+307,NaN,NaN,NaN,NaN,9.79888210844479e+307,7.840400424161967e+307,NaN,NaN,NaN,NaN,9.79888210844479e+307,7.840400424161967e+307,NaN,NaN,NaN,NaN
1242248400,1.10711,1.11225,1.1026,1.10393,-7.968122139792565e+307,-1.1911557191908087e+308,NaN,NaN,NaN,NaN,-7.968122139792565e+307,-1.1911557191908087e+308,NaN,NaN,NaN,NaN,-7.968122139792565e+307,-1.1911557191908087e+308,NaN,NaN,NaN,NaN
1242334800,1.10393,1.12472,1.10358,1.12203,1.210559887831151e+308,NaN,NaN,1.210559887831151e+308,NaN,NaN,1.210559887831151e+308,NaN,NaN,1.210559887831151e+308,NaN,NaN,1.210559887831151e+308,NaN,NaN,1.210559887831151e+308,NaN,NaN
1242594000,1.12203,1.12664,1.11383,1.11387,NaN,7.348557016340545e+307,NaN,NaN,NaN,NaN,NaN,7.348557016340545e+307,NaN,NaN,NaN,NaN,NaN,7.348557016340545e+307,NaN,NaN,NaN,NaN
1242680400,1.11387,1.1164,1.10699,1.10906,-7.468266502943278e+307,-5.975599992877598e+307,NaN,NaN,NaN,NaN,-7.468266502943278e+307,-5.975599992877598e+307,NaN,NaN,NaN,NaN,-7.468266502943278e+307,-5.975599992877598e+307,NaN,NaN,NaN,NaN
1242766800,1.10906,1.11288,1.0968499999999999,1.0999,6.072943730661766e+307,9.078452275444223e+307,NaN,NaN,NaN,NaN,6.072943730661766e+307,9.078452275444223e+307,NaN,NaN,NaN,NaN,6.072943730661766e+307,9.078452275444223e+307,NaN,NaN,NaN,NaN
1242853200,1.0999,1.10563,1.09148,1.09344,-9.226342107233545e+307,-1.081328178400755e+308,-9.226342107233545e+307,NaN,NaN,NaN,-9.226342107233545e+307,-1.081328178400755e+308,-9.226342107233545e+307,NaN,NaN,NaN,-9.226342107233545e+307,-1.081328178400755e+308,-9.226342107233545e+307,NaN,NaN,NaN
1242939600,1.09344,1.09355,1.08119,1.08463,1.0989432340909516e+308,1.4005540597888307e+308,NaN,1.0989432340909516e+308,NaN,NaN,1.0989432340909516e+308,1.4005540597888307e+308,NaN,1.0989432340909516e+308,NaN,NaN,1.0989432340909516e+308,1.4005540597888307e+308,NaN,1.0989432340909516e+308,NaN,NaN
1243198800,1.08463,1.08718,1.08168,1.08193,-1.4233693699352825e+308,NaN,-1.4233693699352825e+308,NaN,NaN,NaN,-1.4233693699352825e+308,NaN,-1.4233693699352825e+308,NaN,NaN,NaN,-1.4233693699352825e+308,NaN,-1.4233693699352825e+308,NaN,NaN,NaN
1243285200,1.08193,1.09268,1.08128,1.08364,NaN,-9.555947775403697e+307,NaN,NaN,NaN,NaN,NaN,-9.555947775403697e+307,NaN,NaN,NaN,NaN,NaN,-9.555947775403697e+307,NaN,NaN,NaN,NaN
1243371600,1.08364,1.09304,1.08102,1.09297,9.711616105887138e+307,7.770576091559959e+307,NaN,NaN,NaN,NaN,9.711616105887138e+307,7.770576091559959e+307,NaN,NaN,NaN,NaN,9.711616105887138e+307,7.770576091559959e+307,NaN,NaN,NaN,NaN
1243458000,1.09297,1.0954,1.08026,1.08391,-7.897160354628157e+307,-1.1805476317695016e+308,NaN,NaN,NaN,NaN,-7.897160354628157e+307,-1.1805476317695016e+308,NaN,NaN,NaN,NaN,-7.897160354628157e+307,-1.1805476317695016e+308,NaN,NaN,NaN,NaN
1243544400,1.08391,1.086,1.06558,1.06737,1.1997789925107938e+308,NaN,NaN,1.1997789925107938e+308,NaN,NaN,1.1997789925107938e+308,NaN,NaN,1.1997789925107938e+308,NaN,NaN,1.1997789925107938e+308,NaN,NaN,1.1997789925107938e+308,NaN,NaN
1243803600,1.06737,1.07245,1.0618,1.06991,NaN,7.283112898502822e+307,NaN,NaN,NaN,NaN,NaN,7.283112898502822e+307,NaN,NaN,NaN,NaN,NaN,7.283112898502822e+307,NaN,NaN,NaN,NaN
1243890000,1.06991,1.07443,1.05906,1.0614999999999999,-7.401756287131475e+307,-5.922383032157909e+307,NaN,NaN,NaN,NaN,-7.401756287131475e+307,-5.922383032157909e+307,NaN,NaN,NaN,NaN,-7.401756287131475e+307,-5.922383032157909e+307,NaN,NaN,NaN,NaN
1243976400,1.0614999999999999,1.07461,1.0602,1.06978,6.01885985484131e+307,8.997602212067536e+307,NaN,NaN,NaN,NaN,6.01885985484131e+307,8.997602212067536e+307,NaN,NaN,NaN,NaN,6.01885985484131e+307,8.997602212067536e+307,NaN,NaN,NaN,NaN
1244062800,1.06978,1.07674,1.0641,1.06883,-9.14417497990034e+307,-1.0716981832097057e+308,-9.14417497990034e+307,NaN,NaN,NaN,-9.14417497990034e+307,-1.0716981832097057e+308,-9.14417497990034e+307,NaN,NaN,NaN,-9.14417497990034e+307,-1.0716981832097057e+308,-9.14417497990034e+307,NaN,NaN,NaN
1244149200,1.06883,1.0907,1.06632,1.08613,1.0891563643219758e+308,1.3880811314679223e+308,NaN,1.0891563643219758e+308,NaN,NaN,1.0891563643219758e+308,1.3880811314679223e+308,NaN,1.0891563643219758e+308,NaN,NaN,1.0891563643219758e+308,1.3880811314679223e+308,NaN,1.0891563643219758e+308,NaN,NaN
1244408400,1.08613,1.09863,1.08347,1.09126,-1.410693255078241e+308,NaN,-1.410693255078241e+308,NaN,NaN,NaN,-1.410693255078241e+308,NaN,-1.410693255078241e+308,NaN,NaN,NaN,-1.410693255078241e+308,NaN,-1.410693255078241e+308,NaN,NaN,NaN
1244494800,1.09126,1.09533,1.0762,1.07836,NaN,-9.470845275569506e+307,NaN,NaN,NaN,NaN,NaN,-9.470845275569506e+307,NaN,NaN,NaN,NaN,NaN,-9.470845275569506e+307,NaN,NaN,NaN,NaN
1244581200,1.07836,1.0858,1.07198,1.08027,9.625127269042689e+307,7.701373594216295e+307,NaN,NaN,NaN,NaN,9.625127269042689e+307,7.701373594216295e+307,NaN,NaN,NaN,NaN,9.625127269042689e+307,7.701373594216295e+307,NaN,NaN,NaN,NaN
1244667600,1.08027,1.08405,1.06494,1.0701,-7.826830534544778e+307,-1.170034016898613e+308,NaN,NaN,NaN,NaN,-7.826830534544778e+307,-1.170034016898613e+308,NaN,NaN,NaN,NaN,-7.826830534544778e+307,-1.170034016898613e+308,NaN,NaN,NaN,NaN
